person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
24,60000,4.0,12500,11.49,0,0.21,0,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
26,73200,10.0,17500,10.99,0,0.24,0,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
29,64500,5.0,10000,8.94,0,0.16,0,7,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
23,40000,3.0,6000,5.79,0,0.15,0,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
24,118300,1.0,15000,12.68,0,0.13,0,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
26,44000,4.0,12500,22.11,1,0.28,1,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
29,36000,4.0,5300,7.14,0,0.15,0,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36,80000,4.0,10000,6.62,0,0.13,0,14,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
22,60000,3.0,8700,15.58,0,0.14,1,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
23,78000,7.0,12400,7.29,0,0.16,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22,95004,6.0,7200,10.95,0,0.08,0,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
43,48000,2.0,10400,5.99,0,0.22,0,17,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
22,40000,6.0,9875,7.9,0,0.25,0,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
32,45000,1.0,5000,10.36,0,0.11,0,5,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
28,115000,11.0,5000,7.51,0,0.04,0,8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23,175000,3.0,7200,8.38,0,0.04,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,65000,3.0,10000,7.29,0,0.15,0,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,33600,0.0,4000,14.79,0,0.12,0,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,44000,2.0,5400,16.0,1,0.12,1,9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
33,62800,3.0,16000,13.11,0,0.25,1,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
30,59004,3.0,14000,15.28,0,0.24,0,10,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
23,29472,3.0,11000,13.49,1,0.37,0,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
33,10080,11.0,7200,6.03,1,0.71,0,8,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
39,360000,1.0,3000,11.48,0,0.01,0,12,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
46,50000,0.0,4350,10.99,0,0.09,0,16,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
24,60000,8.0,17000,7.49,0,0.28,0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
23,50000,7.0,9000,12.18,0,0.18,0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
27,51000,9.0,1600,10.59,0,0.03,0,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
41,92000,15.0,12000,7.66,0,0.13,0,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
26,250000,10.0,15000,7.49,0,0.06,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24,156000,8.0,15000,10.25,0,0.1,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24,28900,2.0,5500,12.98,0,0.19,1,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,108000,1.0,12000,10.99,1,0.11,0,9,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
29,57000,4.0,2500,6.76,0,0.04,0,7,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
23,85000,3.0,15000,10.0,0,0.18,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
66,42000,2.0,6475,9.99,0,0.15,0,30,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
25,30000,4.0,10000,14.61,0,0.33,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
44,140787,3.0,35000,16.49,1,0.21,1,15,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,38000,4.0,20000,14.59,1,0.53,0,4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
26,105000,1.0,20000,10.99,0,0.19,0,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
21,43971,5.0,4600,5.42,0,0.1,0,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
41,32004,2.0,1500,14.74,1,0.05,0,17,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
24,83000,3.0,3200,6.99,0,0.04,0,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25,61200,10.0,5200,5.42,0,0.08,0,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
36,34000,20.0,4000,14.59,1,0.12,0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
21,140000,2.0,18000,7.9,0,0.13,0,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24,90000,4.0,12000,9.91,0,0.13,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22,30000,1.0,5500,10.99,0,0.18,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29,54000,0.0,10000,14.96,1,0.19,0,9,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
28,22188,9.0,11500,8.49,1,0.52,0,5,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
24,50000,2.0,4800,13.22,0,0.1,0,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
33,60000,3.0,3500,7.9,0,0.06,0,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
23,85000,7.0,20000,13.22,0,0.24,1,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
23,9000,4.0,2000,13.35,1,0.22,0,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
24,52800,3.0,6000,9.91,0,0.11,0,4,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
23,65000,7.0,16000,14.59,0,0.25,0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
26,38000,0.0,6025,10.99,0,0.16,0,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
22,57000,1.0,3200,5.99,0,0.06,0,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
26,30000,0.0,3500,8.0,0,0.12,0,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21,42000,5.0,8500,7.51,0,0.2,0,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
21,36000,3.0,15000,6.62,1,0.42,0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
23,50004,7.0,16000,11.83,0,0.32,0,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
39,33100,3.0,8000,14.26,1,0.24,1,12,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
25,55000,0.0,6000,10.65,0,0.11,0,2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
31,30000,2.0,3000,10.95,0,0.1,0,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
23,86000,5.0,21000,8.9,0,0.24,0,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28,69000,12.0,10000,9.88,0,0.14,0,8,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,28800,0.0,4200,7.51,0,0.15,0,5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
33,87550,0.0,9000,14.65,1,0.09,1,7,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
23,71004,8.0,20000,14.09,0,0.28,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
29,300000,5.0,4800,10.99,0,0.02,0,6,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
34,180000,9.0,12900,12.99,0,0.07,1,8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
24,47000,8.0,7000,6.62,0,0.15,0,4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
25,155000,8.0,10000,13.06,0,0.06,1,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
35,30000,0.0,6475,5.42,0,0.22,0,6,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
25,20000,1.0,12000,8.07,1,0.6,0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
27,36000,4.0,3000,15.62,1,0.08,0,7,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
28,30000,13.0,14800,11.14,1,0.49,0,7,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
22,105000,3.0,16000,12.73,0,0.15,1,4,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
24,36000,3.0,8000,9.83,0,0.22,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28,46858,0.0,3600,9.91,0,0.08,0,10,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23,66000,1.0,14000,12.99,0,0.21,0,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
29,55476,1.0,10000,15.33,1,0.18,1,8,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
24,38700,2.0,10000,10.99,0,0.26,0,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
23,28000,1.0,7500,10.99,0,0.27,0,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
24,75000,2.0,2000,9.99,0,0.03,0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
28,55000,7.0,22000,10.99,0,0.4,0,10,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27,105000,9.0,24000,6.17,0,0.23,0,6,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
29,51000,6.0,19750,7.49,0,0.39,0,8,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
22,130000,3.0,24250,12.18,0,0.19,0,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36,21600,0.0,2100,8.49,0,0.1,0,12,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,77000,2.0,16000,11.14,0,0.21,0,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
23,61000,2.0,8400,14.84,1,0.14,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
28,150000,1.0,12500,14.35,0,0.08,1,8,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
24,82000,7.0,17400,11.99,0,0.21,0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
24,60000,0.0,15000,11.89,0,0.25,0,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
30,42000,5.0,8000,10.0,0,0.19,0,5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
23,66348,0.0,7000,17.04,1,0.11,0,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
25,44000,2.0,2000,7.66,0,0.05,0,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
26,90000,3.0,3200,13.22,0,0.04,0,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
22,42000,6.0,10000,6.17,0,0.24,0,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
35,55000,3.0,3200,5.79,0,0.06,0,10,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
30,61000,4.0,12000,6.92,0,0.2,0,9,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
25,31200,2.0,7000,7.88,0,0.22,0,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
25,15996,1.0,2000,13.48,0,0.13,1,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
26,62361,6.0,21650,12.69,0,0.35,0,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23,31800,7.0,9600,13.48,1,0.3,1,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
