person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,65000,MORTGAGE,7.0,PERSONAL,A,5000,7.43,0,0.08,N,4
38,107004,MORTGAGE,11.0,VENTURE,B,15000,10.0,0,0.14,N,16
30,78000,RENT,12.0,PERSONAL,A,7000,6.54,0,0.09,N,5
24,132000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,1500,17.27,1,0.01,N,2
22,67000,OWN,5.0,EDUCATION,D,7500,16.29,0,0.11,Y,3
23,70000,MORTGAGE,1.0,PERSONAL,B,5000,11.12,0,0.07,N,3
25,111262,MORTGAGE,2.0,PERSONAL,B,20000,12.53,0,0.18,N,3
23,114600,MORTGAGE,7.0,PERSONAL,C,10000,13.06,0,0.09,Y,4
25,85000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.28,N,4
28,68004,RENT,1.0,PERSONAL,C,15000,13.16,0,0.22,Y,7
24,54996,RENT,0.0,DEBTCONSOLIDATION,C,12500,12.87,0,0.23,N,2
39,40000,RENT,5.0,PERSONAL,D,6000,14.54,0,0.15,N,16
24,95000,RENT,5.0,VENTURE,B,14000,,0,0.15,N,4
34,14400,RENT,4.0,DEBTCONSOLIDATION,C,1500,12.61,0,0.1,Y,9
36,60000,RENT,2.0,PERSONAL,A,2400,5.79,0,0.04,N,17
27,53004,MORTGAGE,10.0,EDUCATION,B,5600,11.86,0,0.11,N,6
35,53000,OWN,1.0,PERSONAL,C,10000,15.27,0,0.19,Y,6
35,36000,RENT,1.0,VENTURE,C,5600,13.06,0,0.16,N,7
40,100300,MORTGAGE,2.0,MEDICAL,D,25000,14.83,1,0.21,N,16
25,133119,MORTGAGE,10.0,DEBTCONSOLIDATION,B,25000,,0,0.19,N,3
21,30000,RENT,2.0,PERSONAL,D,5000,14.96,1,0.17,N,2
24,100000,MORTGAGE,8.0,MEDICAL,A,10750,6.99,0,0.11,N,4
29,72000,RENT,0.0,MEDICAL,C,8000,13.57,0,0.11,Y,9
31,46000,MORTGAGE,11.0,VENTURE,A,7000,7.88,0,0.15,N,6
26,100000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,12000,5.99,0,0.12,N,2
22,65004,RENT,4.0,VENTURE,E,15000,16.95,0,0.23,N,3
27,54216,MORTGAGE,4.0,PERSONAL,A,9000,5.99,0,0.17,N,5
26,84000,RENT,7.0,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,Y,3
21,39000,RENT,4.0,EDUCATION,B,6000,10.38,0,0.15,N,3
27,40050,RENT,3.0,MEDICAL,D,3600,14.84,0,0.09,Y,7
24,54000,RENT,2.0,DEBTCONSOLIDATION,A,7800,7.9,0,0.14,N,4
41,55000,RENT,4.0,HOMEIMPROVEMENT,B,4200,12.69,0,0.08,N,16
22,96000,RENT,6.0,PERSONAL,B,17000,11.48,0,0.18,N,2
23,62844,RENT,7.0,HOMEIMPROVEMENT,C,7500,11.97,1,0.12,N,4
23,75000,RENT,0.0,VENTURE,B,6000,11.48,0,0.08,N,2
31,294000,MORTGAGE,7.0,VENTURE,A,12000,8.94,0,0.04,N,6
27,62000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.08,N,5
23,16800,RENT,7.0,EDUCATION,A,6625,6.03,1,0.39,N,3
23,65000,RENT,7.0,EDUCATION,B,3600,10.59,0,0.06,N,3
24,72000,MORTGAGE,1.0,VENTURE,B,6000,9.99,0,0.08,N,2
44,48000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,17500,12.18,0,0.36,N,11
43,46000,RENT,5.0,VENTURE,B,3000,11.71,0,0.07,N,17
26,32500,MORTGAGE,8.0,DEBTCONSOLIDATION,C,3000,13.22,0,0.09,Y,3
32,115000,MORTGAGE,3.0,EDUCATION,E,20000,16.95,0,0.17,Y,7
21,45000,RENT,3.0,PERSONAL,A,3200,6.54,0,0.07,N,4
23,70000,MORTGAGE,7.0,EDUCATION,B,4000,,0,0.06,N,4
25,78000,MORTGAGE,9.0,EDUCATION,A,8000,5.79,0,0.1,N,2
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2
28,59000,OWN,12.0,MEDICAL,A,10000,7.49,0,0.17,N,6
33,48000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5000,,0,0.1,N,10
37,43200,RENT,5.0,VENTURE,B,18000,8.88,1,0.42,N,16
23,75000,MORTGAGE,1.0,EDUCATION,E,4500,,0,0.06,Y,4
23,36000,RENT,3.0,VENTURE,C,15000,13.49,1,0.42,Y,3
25,39000,RENT,4.0,MEDICAL,A,4000,7.88,0,0.1,N,4
24,84000,RENT,3.0,MEDICAL,B,13000,11.83,0,0.15,N,3
26,43200,MORTGAGE,10.0,HOMEIMPROVEMENT,B,2500,9.88,0,0.06,N,4
23,54000,MORTGAGE,7.0,MEDICAL,B,8800,10.99,0,0.16,N,4
22,34000,RENT,0.0,EDUCATION,D,16000,13.24,1,0.47,N,3
33,49000,RENT,6.0,MEDICAL,B,7200,12.42,0,0.15,N,7
28,65000,OWN,1.0,MEDICAL,C,2500,13.22,0,0.04,Y,7
23,62500,RENT,7.0,MEDICAL,B,26000,11.71,1,0.42,N,2
34,187000,RENT,3.0,VENTURE,A,12000,7.9,0,0.06,N,10
34,29000,RENT,0.0,HOMEIMPROVEMENT,A,10800,9.63,1,0.37,N,10
24,60000,RENT,0.0,PERSONAL,B,20000,10.99,1,0.33,N,2
33,49700,MORTGAGE,0.0,PERSONAL,A,12000,6.92,0,0.24,N,9
22,60000,MORTGAGE,1.0,EDUCATION,B,17000,9.45,0,0.28,N,4
36,110000,MORTGAGE,7.0,VENTURE,A,16000,6.03,0,0.15,N,12
52,48000,RENT,3.0,MEDICAL,C,11000,12.73,0,0.23,N,22
32,93000,MORTGAGE,16.0,VENTURE,B,21000,10.74,0,0.23,N,10
23,97600,MORTGAGE,7.0,MEDICAL,A,14500,7.51,0,0.15,N,2
36,144000,MORTGAGE,0.0,PERSONAL,C,7600,15.23,0,0.05,N,16
42,18000,RENT,3.0,VENTURE,A,8000,6.91,1,0.44,N,17
24,29232,MORTGAGE,1.0,PERSONAL,B,11000,11.71,1,0.38,N,4
23,30000,RENT,0.0,EDUCATION,C,6300,14.35,0,0.21,N,4
23,68000,RENT,1.0,EDUCATION,B,7500,11.49,0,0.11,N,3
23,90000,RENT,4.0,PERSONAL,B,18000,8.88,0,0.2,N,4
26,60000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,6000,8.94,0,0.1,N,4
23,46800,MORTGAGE,,PERSONAL,A,5000,6.99,0,0.11,N,2
25,29000,RENT,0.0,MEDICAL,C,6000,13.49,1,0.21,N,3
22,50004,RENT,6.0,PERSONAL,B,10000,12.21,0,0.2,N,2
23,57000,RENT,8.0,EDUCATION,C,7500,11.97,0,0.13,N,4
31,85000,RENT,6.0,MEDICAL,B,22000,11.58,0,0.26,N,5
21,110000,MORTGAGE,0.0,VENTURE,B,14000,9.99,0,0.13,N,2
23,40000,MORTGAGE,4.0,PERSONAL,B,6000,,0,0.15,N,2
22,58650,RENT,6.0,MEDICAL,D,16800,16.77,1,0.24,N,2
23,48000,RENT,3.0,PERSONAL,A,12000,6.03,0,0.25,N,2
21,60000,MORTGAGE,0.0,MEDICAL,C,10000,,0,0.17,Y,4
26,51600,OWN,10.0,EDUCATION,B,15000,9.88,0,0.29,N,4
23,24960,RENT,0.0,PERSONAL,B,10000,9.64,1,0.4,N,4
23,43955,RENT,7.0,EDUCATION,D,7800,15.62,0,0.18,N,3
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2
26,53595,MORTGAGE,3.0,PERSONAL,A,6000,7.88,0,0.11,N,2
23,49800,RENT,2.0,PERSONAL,B,2400,11.83,0,0.05,N,2
25,51996,RENT,6.0,MEDICAL,B,8000,10.37,0,0.15,N,2
23,26000,RENT,0.0,DEBTCONSOLIDATION,A,3500,6.91,0,0.13,N,3
33,65000,RENT,4.0,MEDICAL,B,10000,11.99,0,0.15,N,9
39,100000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,7.14,0,0.03,N,11
24,48000,MORTGAGE,2.0,EDUCATION,B,5500,11.36,0,0.11,N,3
38,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3225,5.79,0,0.04,N,13
31,34000,MORTGAGE,3.0,EDUCATION,C,10000,13.85,1,0.29,Y,6
39,40000,RENT,2.0,EDUCATION,A,5200,6.62,0,0.13,N,17
23,70000,RENT,3.0,EDUCATION,A,12000,7.9,0,0.17,N,2
26,19200,RENT,3.0,MEDICAL,A,2000,6.17,0,0.1,N,4
22,85000,MORTGAGE,0.0,EDUCATION,B,12000,11.99,0,0.14,N,3
36,84000,RENT,6.0,EDUCATION,C,25000,12.87,0,0.3,Y,11
22,20000,RENT,2.0,EDUCATION,B,4000,9.45,0,0.2,N,4
32,227500,RENT,3.0,MEDICAL,C,25000,12.53,0,0.11,N,5
45,126000,MORTGAGE,5.0,VENTURE,B,6000,10.65,0,0.05,N,12
24,72000,RENT,4.0,EDUCATION,B,15000,10.99,0,0.21,N,2
23,78000,MORTGAGE,1.0,EDUCATION,B,16000,11.89,0,0.21,N,3
33,37440,RENT,5.0,PERSONAL,B,4400,11.71,0,0.12,N,8
42,50426,RENT,0.0,PERSONAL,A,4200,7.49,0,0.08,N,11
40,54000,RENT,5.0,EDUCATION,D,3000,16.89,1,0.06,N,15
24,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4500,6.62,0,0.11,N,3
26,45000,RENT,3.0,PERSONAL,D,8000,15.33,0,0.18,Y,4
33,84996,RENT,2.0,EDUCATION,A,4000,8.59,0,0.05,N,6
31,66000,MORTGAGE,9.0,VENTURE,E,22000,16.63,0,0.33,Y,5
22,38400,RENT,6.0,DEBTCONSOLIDATION,B,3600,12.69,0,0.09,N,3
37,36000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.33,N,13
24,43000,MORTGAGE,1.0,PERSONAL,D,4000,17.49,1,0.09,N,3
29,62000,RENT,4.0,DEBTCONSOLIDATION,C,2300,13.43,1,0.04,Y,6
21,57000,RENT,3.0,PERSONAL,A,3000,5.42,0,0.05,N,3
30,58000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,5350,9.99,0,0.09,N,9
31,68000,RENT,0.0,MEDICAL,B,12000,,0,0.18,N,6
40,30000,RENT,4.0,MEDICAL,D,5500,14.74,0,0.18,N,12
24,140004,MORTGAGE,4.0,EDUCATION,E,4000,16.45,0,0.03,N,3
41,43000,RENT,0.0,VENTURE,A,7000,7.43,0,0.16,N,13
27,69000,RENT,1.0,MEDICAL,A,2000,6.99,0,0.03,N,5
29,61656,RENT,4.0,VENTURE,A,15000,6.91,0,0.24,N,10
23,90000,MORTGAGE,6.0,EDUCATION,A,12000,,0,0.13,N,3
33,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,32000,15.23,1,0.59,N,7
22,46200,RENT,0.0,VENTURE,A,10000,7.29,0,0.22,N,3
29,31400,RENT,3.0,MEDICAL,B,10400,10.71,1,0.33,N,7
24,98000,MORTGAGE,8.0,VENTURE,A,10000,6.62,0,0.1,N,3
24,40800,RENT,5.0,MEDICAL,C,4800,13.85,0,0.12,Y,3
22,23800,RENT,2.0,VENTURE,A,8800,9.32,1,0.37,N,4
23,55000,MORTGAGE,1.0,VENTURE,B,1500,11.49,0,0.03,N,3
25,31008,RENT,2.0,DEBTCONSOLIDATION,C,12000,13.79,1,0.39,N,4
25,78000,MORTGAGE,2.0,VENTURE,B,6000,,0,0.08,N,4
25,80000,RENT,0.0,HOMEIMPROVEMENT,B,11200,,0,0.14,N,3
29,30108,MORTGAGE,,EDUCATION,A,1400,8.9,1,0.05,N,9
28,43150,RENT,3.0,VENTURE,B,6000,9.99,0,0.14,N,9
36,27000,OWN,4.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.22,N,15
32,48000,OWN,5.0,EDUCATION,A,3000,5.79,0,0.06,N,7
24,74600,MORTGAGE,3.0,DEBTCONSOLIDATION,E,20000,17.51,1,0.27,N,3
25,60000,MORTGAGE,9.0,VENTURE,A,15000,8.49,0,0.25,N,3
23,115000,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0,0.09,N,2
23,75000,RENT,4.0,MEDICAL,A,12000,6.03,0,0.16,N,3
23,54000,MORTGAGE,0.0,EDUCATION,B,10000,11.49,0,0.19,N,4
22,81996,MORTGAGE,6.0,PERSONAL,B,10000,11.46,1,0.12,N,3
38,90000,MORTGAGE,5.0,EDUCATION,A,25000,,0,0.28,N,17
46,60000,MORTGAGE,1.0,EDUCATION,C,5000,11.72,0,0.08,N,16
23,57188,MORTGAGE,7.0,VENTURE,A,17450,6.62,0,0.31,N,3
33,58000,RENT,5.0,MEDICAL,A,6400,7.51,0,0.11,N,8
25,35004,RENT,3.0,PERSONAL,A,5000,8.94,0,0.14,N,2
34,120000,MORTGAGE,10.0,EDUCATION,B,20000,10.37,0,0.17,N,10
25,57000,RENT,5.0,PERSONAL,A,6000,8.0,0,0.11,N,3
37,71000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,11200,12.42,0,0.16,N,11
27,72000,RENT,4.0,HOMEIMPROVEMENT,C,20000,13.22,1,0.28,N,9
23,39996,RENT,0.0,EDUCATION,C,6000,11.66,0,0.15,N,3
27,28000,RENT,8.0,MEDICAL,A,12000,7.51,1,0.43,N,9
28,65000,RENT,7.0,MEDICAL,B,14400,11.14,0,0.22,N,5
21,35360,MORTGAGE,2.0,EDUCATION,D,12250,15.31,0,0.35,N,4
22,26000,RENT,0.0,EDUCATION,B,8000,11.99,1,0.31,N,4
30,125000,MORTGAGE,5.0,MEDICAL,A,8000,7.74,0,0.06,N,10
25,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.13,N,2
32,43625,RENT,2.0,PERSONAL,B,1500,,0,0.03,N,10
24,73500,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.99,0,0.07,N,4
33,24947,RENT,3.0,HOMEIMPROVEMENT,B,6625,12.69,1,0.27,N,9
35,88000,MORTGAGE,18.0,MEDICAL,B,9800,12.69,0,0.11,N,10
22,49536,MORTGAGE,6.0,EDUCATION,A,5200,6.62,0,0.1,N,3
23,36000,RENT,0.0,EDUCATION,A,10000,8.59,0,0.28,N,2
25,57200,MORTGAGE,1.0,EDUCATION,A,2400,7.49,0,0.04,N,2
22,30000,RENT,2.0,VENTURE,D,4200,15.31,1,0.14,Y,2
26,36000,MORTGAGE,3.0,EDUCATION,B,11000,10.59,1,0.31,N,4
28,48096,RENT,4.0,DEBTCONSOLIDATION,E,1200,17.56,1,0.02,Y,5
45,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.1,N,14
22,26796,MORTGAGE,6.0,VENTURE,A,3000,8.32,0,0.11,N,3
24,56000,RENT,6.0,PERSONAL,A,9000,7.29,0,0.16,N,2
25,77000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,7200,18.53,1,0.09,N,3
22,128000,MORTGAGE,6.0,VENTURE,A,21600,6.91,0,0.17,N,4
34,135000,MORTGAGE,7.0,EDUCATION,C,15000,13.47,0,0.11,Y,7
25,65004,MORTGAGE,9.0,MEDICAL,A,4500,6.92,0,0.07,N,2
27,60000,RENT,2.0,HOMEIMPROVEMENT,D,5000,15.21,1,0.08,Y,9
37,160000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.06,N,13
22,40000,RENT,0.0,EDUCATION,C,6000,12.87,0,0.15,Y,3
27,15600,RENT,11.0,HOMEIMPROVEMENT,B,2800,10.65,1,0.18,N,5
32,95000,RENT,1.0,DEBTCONSOLIDATION,B,19200,11.89,0,0.2,N,9
24,90000,RENT,6.0,HOMEIMPROVEMENT,D,15000,17.27,0,0.17,Y,4
24,74000,RENT,0.0,PERSONAL,B,4500,12.18,0,0.06,N,4
22,71004,RENT,6.0,EDUCATION,B,1800,11.12,0,0.03,N,4
33,103560,RENT,5.0,EDUCATION,E,14000,17.56,0,0.14,N,5
27,140000,RENT,4.0,EDUCATION,A,20000,7.9,0,0.14,N,6
22,110000,RENT,6.0,MEDICAL,A,6400,9.32,0,0.06,N,4
36,75000,MORTGAGE,9.0,EDUCATION,B,15000,12.18,0,0.2,N,16
37,30000,RENT,7.0,MEDICAL,B,10000,9.25,1,0.33,N,16
31,30372,RENT,2.0,PERSONAL,D,20200,14.74,1,0.67,Y,5
24,30000,RENT,8.0,VENTURE,B,4800,11.49,0,0.16,N,2
25,99000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,6.17,0,0.15,N,4
25,48000,MORTGAGE,5.0,EDUCATION,C,16750,,0,0.35,Y,4
32,27840,RENT,3.0,PERSONAL,E,6000,,0,0.22,Y,5
22,69528,RENT,6.0,VENTURE,C,6000,12.99,0,0.09,N,3
33,66000,RENT,2.0,VENTURE,D,6400,14.96,1,0.1,N,7
22,44400,RENT,3.0,EDUCATION,C,12800,12.73,0,0.29,N,2
21,60000,RENT,0.0,PERSONAL,A,12000,7.51,0,0.2,N,3
22,42000,MORTGAGE,5.0,VENTURE,A,5000,6.99,0,0.12,N,4
24,20000,OWN,2.0,HOMEIMPROVEMENT,A,3000,8.94,0,0.15,N,2
24,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4075,5.42,0,0.09,N,3
25,65000,RENT,8.0,HOMEIMPROVEMENT,C,18000,,0,0.28,N,3
29,65000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,6.03,0,0.05,N,7
27,157544,MORTGAGE,8.0,VENTURE,C,35000,12.99,0,0.22,N,8
22,60000,MORTGAGE,7.0,VENTURE,B,6000,10.38,0,0.1,N,2
34,56000,RENT,16.0,DEBTCONSOLIDATION,A,5000,8.9,0,0.09,N,5
30,75000,RENT,0.0,EDUCATION,A,16000,8.9,0,0.21,N,10
27,30000,RENT,2.0,DEBTCONSOLIDATION,B,7000,10.37,0,0.23,N,7
26,43873,OWN,,HOMEIMPROVEMENT,D,17500,16.32,0,0.4,N,3
27,42504,RENT,2.0,DEBTCONSOLIDATION,B,7200,10.59,0,0.17,N,6
32,32004,RENT,16.0,MEDICAL,B,4000,11.49,0,0.12,N,10
26,67000,RENT,9.0,VENTURE,A,8000,7.14,0,0.12,N,2
38,72000,MORTGAGE,2.0,PERSONAL,B,8000,12.21,0,0.11,N,14
22,81500,MORTGAGE,6.0,PERSONAL,A,20000,6.54,0,0.25,N,2
36,64583,RENT,2.0,HOMEIMPROVEMENT,A,10000,,0,0.15,N,14
37,528000,RENT,4.0,VENTURE,D,15000,,0,0.03,N,12
24,24000,RENT,3.0,PERSONAL,B,12000,10.36,1,0.5,N,4
32,20400,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.49,1,0.39,N,6
32,80000,RENT,6.0,HOMEIMPROVEMENT,B,1500,10.74,0,0.02,N,10
37,91800,MORTGAGE,21.0,MEDICAL,D,20000,14.84,1,0.19,Y,12
21,30000,RENT,3.0,MEDICAL,B,14000,10.65,1,0.47,N,2
24,60000,RENT,4.0,PERSONAL,B,12500,11.49,0,0.21,N,3
26,73200,MORTGAGE,10.0,VENTURE,C,17500,,0,0.24,N,3
29,64500,RENT,5.0,MEDICAL,A,10000,8.94,0,0.16,N,7
23,40000,RENT,3.0,EDUCATION,A,6000,5.79,0,0.15,N,4
24,118300,RENT,1.0,PERSONAL,C,15000,12.68,0,0.13,N,4
26,44000,RENT,4.0,HOMEIMPROVEMENT,G,12500,22.11,1,0.28,Y,2
29,36000,OWN,4.0,HOMEIMPROVEMENT,A,5300,7.14,0,0.15,N,6
36,80000,MORTGAGE,4.0,VENTURE,A,10000,6.62,0,0.13,N,14
22,60000,OWN,3.0,PERSONAL,D,8700,15.58,0,0.14,Y,4
23,78000,MORTGAGE,7.0,EDUCATION,A,12400,7.29,0,0.16,N,3
22,95004,OWN,6.0,EDUCATION,B,7200,10.95,0,0.08,N,4
43,48000,MORTGAGE,2.0,VENTURE,A,10400,5.99,0,0.22,N,17
22,40000,MORTGAGE,6.0,MEDICAL,A,9875,7.9,0,0.25,N,4
32,45000,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.36,0,0.11,N,5
28,115000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.04,N,8
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3
26,65000,MORTGAGE,3.0,VENTURE,A,10000,7.29,0,0.15,N,3
23,33600,MORTGAGE,,DEBTCONSOLIDATION,C,4000,14.79,0,0.12,N,2
29,44000,RENT,2.0,VENTURE,D,5400,16.0,1,0.12,Y,9
33,62800,RENT,3.0,PERSONAL,C,16000,13.11,0,0.25,Y,5
30,59004,RENT,3.0,HOMEIMPROVEMENT,D,14000,15.28,0,0.24,N,10
23,29472,RENT,3.0,DEBTCONSOLIDATION,C,11000,13.49,1,0.37,N,4
33,10080,OWN,11.0,VENTURE,A,7200,6.03,1,0.71,N,8
39,360000,RENT,1.0,PERSONAL,B,3000,11.48,0,0.01,N,12
46,50000,RENT,0.0,HOMEIMPROVEMENT,B,4350,10.99,0,0.09,N,16
24,60000,MORTGAGE,8.0,MEDICAL,A,17000,7.49,0,0.28,N,2
23,50000,RENT,7.0,PERSONAL,B,9000,12.18,0,0.18,N,4
27,51000,RENT,9.0,PERSONAL,B,1600,10.59,0,0.03,N,8
41,92000,MORTGAGE,15.0,MEDICAL,A,12000,7.66,0,0.13,N,15
26,250000,MORTGAGE,10.0,EDUCATION,A,15000,7.49,0,0.06,N,2
24,156000,MORTGAGE,8.0,EDUCATION,B,15000,10.25,0,0.1,N,3
24,28900,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5500,12.98,0,0.19,Y,2
29,108000,RENT,1.0,EDUCATION,D,12000,,1,0.11,N,9
29,57000,MORTGAGE,4.0,MEDICAL,A,2500,6.76,0,0.04,N,7
23,85000,MORTGAGE,3.0,EDUCATION,B,15000,10.0,0,0.18,N,2
66,42000,RENT,2.0,MEDICAL,B,6475,9.99,0,0.15,N,30
25,30000,OWN,4.0,EDUCATION,D,10000,14.61,0,0.33,N,3
44,140787,MORTGAGE,3.0,MEDICAL,D,35000,16.49,1,0.21,Y,15
25,38000,RENT,4.0,MEDICAL,D,20000,14.59,1,0.53,N,4
26,105000,MORTGAGE,1.0,VENTURE,B,20000,,0,0.19,N,4
21,43971,MORTGAGE,5.0,PERSONAL,A,4600,5.42,0,0.1,N,4
41,32004,RENT,2.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.05,N,17
24,83000,RENT,3.0,HOMEIMPROVEMENT,A,3200,6.99,0,0.04,N,3
25,61200,MORTGAGE,10.0,MEDICAL,A,5200,5.42,0,0.08,N,4
36,34000,RENT,20.0,VENTURE,D,4000,14.59,1,0.12,N,11
21,140000,MORTGAGE,2.0,EDUCATION,A,18000,7.9,0,0.13,N,4
24,90000,RENT,4.0,PERSONAL,B,12000,9.91,0,0.13,N,2
22,30000,MORTGAGE,1.0,PERSONAL,B,5500,10.99,0,0.18,N,3
29,54000,RENT,0.0,PERSONAL,D,10000,14.96,1,0.19,N,9
28,22188,RENT,9.0,EDUCATION,A,11500,8.49,1,0.52,N,5
24,50000,RENT,2.0,VENTURE,C,4800,13.22,0,0.1,N,4
33,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3500,7.9,0,0.06,N,9
23,85000,MORTGAGE,7.0,EDUCATION,C,20000,13.22,0,0.24,Y,4
23,9000,OWN,4.0,HOMEIMPROVEMENT,C,2000,13.35,1,0.22,N,2
24,52800,RENT,3.0,HOMEIMPROVEMENT,B,6000,9.91,0,0.11,N,4
23,65000,RENT,7.0,PERSONAL,D,16000,14.59,0,0.25,N,4
26,38000,RENT,0.0,DEBTCONSOLIDATION,B,6025,10.99,0,0.16,N,3
22,57000,MORTGAGE,1.0,VENTURE,A,3200,5.99,0,0.06,N,4
26,30000,MORTGAGE,0.0,VENTURE,A,3500,8.0,0,0.12,N,4
21,42000,RENT,5.0,DEBTCONSOLIDATION,A,8500,7.51,0,0.2,N,4
21,36000,RENT,3.0,MEDICAL,A,15000,6.62,1,0.42,N,2
23,50004,MORTGAGE,7.0,PERSONAL,B,16000,11.83,0,0.32,N,2
39,33100,RENT,3.0,DEBTCONSOLIDATION,C,8000,14.26,1,0.24,Y,12
25,55000,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.65,0,0.11,N,2
31,30000,RENT,2.0,MEDICAL,B,3000,10.95,0,0.1,N,8
23,86000,MORTGAGE,5.0,EDUCATION,A,21000,8.9,0,0.24,N,4
28,69000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,9.88,0,0.14,N,8
28,28800,RENT,0.0,MEDICAL,A,4200,7.51,0,0.15,N,5
33,87550,RENT,0.0,MEDICAL,C,9000,14.65,1,0.09,Y,7
23,71004,RENT,8.0,EDUCATION,D,20000,14.09,0,0.28,N,3
29,300000,RENT,5.0,PERSONAL,B,4800,10.99,0,0.02,N,6
34,180000,MORTGAGE,9.0,PERSONAL,C,12900,12.99,0,0.07,Y,8
24,47000,RENT,8.0,VENTURE,A,7000,6.62,0,0.15,N,4
25,155000,MORTGAGE,8.0,PERSONAL,C,10000,13.06,0,0.06,Y,3
35,30000,RENT,0.0,MEDICAL,A,6475,5.42,0,0.22,N,6
25,20000,RENT,1.0,MEDICAL,A,12000,8.07,1,0.6,N,2
27,36000,RENT,4.0,HOMEIMPROVEMENT,D,3000,15.62,1,0.08,N,7
28,30000,RENT,13.0,MEDICAL,B,14800,11.14,1,0.49,N,7
22,105000,MORTGAGE,3.0,PERSONAL,C,16000,12.73,0,0.15,Y,4
24,36000,MORTGAGE,3.0,EDUCATION,B,8000,9.83,0,0.22,N,3
28,46858,MORTGAGE,,PERSONAL,B,3600,9.91,0,0.08,N,10
23,66000,RENT,1.0,EDUCATION,C,14000,12.99,0,0.21,N,3
29,55476,MORTGAGE,1.0,MEDICAL,D,10000,15.33,1,0.18,Y,8
24,38700,RENT,2.0,DEBTCONSOLIDATION,B,10000,,0,0.26,N,3
23,28000,OWN,1.0,EDUCATION,C,7500,,0,0.27,N,3
24,75000,RENT,2.0,MEDICAL,B,2000,9.99,0,0.03,N,2
28,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,22000,,0,0.4,N,10
27,105000,MORTGAGE,9.0,PERSONAL,A,24000,6.17,0,0.23,N,6
29,51000,OWN,6.0,MEDICAL,A,19750,7.49,0,0.39,N,8
22,130000,MORTGAGE,3.0,VENTURE,B,24250,12.18,0,0.19,N,4
36,21600,OWN,0.0,VENTURE,A,2100,8.49,0,0.1,N,12
23,77000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.14,0,0.21,N,3
23,61000,RENT,2.0,PERSONAL,D,8400,14.84,1,0.14,N,2
28,150000,RENT,1.0,MEDICAL,C,12500,14.35,0,0.08,Y,8
24,82000,RENT,7.0,PERSONAL,B,17400,11.99,0,0.21,N,4
24,60000,MORTGAGE,0.0,PERSONAL,B,15000,11.89,0,0.25,N,2
30,42000,RENT,5.0,MEDICAL,B,8000,10.0,0,0.19,N,5
23,66348,RENT,0.0,VENTURE,E,7000,17.04,1,0.11,N,4
25,44000,RENT,2.0,VENTURE,A,2000,7.66,0,0.05,N,3
26,90000,MORTGAGE,3.0,EDUCATION,C,3200,13.22,0,0.04,N,4
22,42000,RENT,6.0,DEBTCONSOLIDATION,A,10000,6.17,0,0.24,N,3
35,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3200,5.79,0,0.06,N,10
30,61000,RENT,4.0,EDUCATION,A,12000,6.92,0,0.2,N,9
